income_total,DAYS_BIRTH,family_size,begin_month,credit
360000.0,-18580,2.0,-6.0,0.0
216000.0,-18873,2.0,-35.0,2.0
306000.0,-13061,4.0,-26.0,2.0
202500.0,-17822,2.0,-30.0,2.0
180000.0,-10000,2.0,-25.0,1.0
270000.0,-16896,2.0,-1.0,1.0
112500.0,-18795,2.0,-36.0,0.0
270000.0,-14213,2.0,-2.0,1.0
360000.0,-15552,2.0,-59.0,1.0
54000.0,-20106,2.0,-2.0,1.0
135000.0,-10660,1.0,-9.0,1.0
76500.0,-17401,2.0,-13.0,1.0
108000.0,-16416,1.0,-13.0,2.0
117000.0,-19154,2.0,-12.0,2.0
112500.0,-14423,3.0,-42.0,2.0
157500.0,-15330,2.0,-22.0,2.0
99000.0,-21830,1.0,-47.0,1.0
103500.0,-21671,2.0,-20.0,2.0
202500.0,-14143,3.0,-30.0,2.0
180000.0,-19973,2.0,-9.0,1.0
135000.0,-14838,5.0,-13.0,2.0
225000.0,-10382,3.0,-23.0,2.0
166500.0,-12538,2.0,-19.0,2.0
135000.0,-10625,3.0,-21.0,1.0
270000.0,-19798,2.0,-37.0,1.0
261000.0,-15936,2.0,-59.0,1.0
99000.0,-10425,3.0,-49.0,2.0
157500.0,-13437,3.0,-50.0,2.0
202500.0,-10191,2.0,-7.0,2.0
112500.0,-16784,2.0,-51.0,1.0
270000.0,-13266,2.0,-24.0,0.0
247500.0,-17320,4.0,-11.0,2.0
112500.0,-10117,1.0,-10.0,2.0
202500.0,-14032,4.0,-58.0,2.0
360000.0,-10556,3.0,-35.0,0.0
540000.0,-19996,2.0,-6.0,2.0
247500.0,-16918,1.0,-10.0,2.0
157500.0,-9574,1.0,-39.0,2.0
135000.0,-16323,3.0,-5.0,0.0
216000.0,-15477,2.0,-12.0,2.0
112500.0,-10828,2.0,-27.0,2.0
67500.0,-16207,3.0,-12.0,2.0
315000.0,-18794,2.0,-17.0,2.0
157500.0,-13921,2.0,-43.0,0.0
180000.0,-20560,2.0,-5.0,0.0
76500.0,-22204,1.0,-19.0,2.0
121500.0,-17835,2.0,-33.0,1.0
112500.0,-14446,1.0,-59.0,1.0
270000.0,-11706,2.0,-16.0,2.0
72000.0,-23316,2.0,-53.0,2.0
135000.0,-24022,1.0,-7.0,1.0
112500.0,-15823,2.0,-8.0,2.0
90000.0,-21688,1.0,-53.0,2.0
225000.0,-22964,2.0,-38.0,2.0
135000.0,-14856,2.0,0.0,1.0
67500.0,-18989,2.0,-13.0,2.0
157500.0,-20578,2.0,-34.0,0.0
202500.0,-23602,1.0,-44.0,2.0
180000.0,-11445,2.0,-26.0,2.0
315000.0,-22334,2.0,-32.0,2.0
90000.0,-14116,2.0,-37.0,2.0
162000.0,-23886,2.0,-48.0,2.0
67500.0,-11126,2.0,-19.0,1.0
180000.0,-20720,2.0,-22.0,2.0
562500.0,-14654,2.0,-28.0,1.0
315000.0,-9130,1.0,-38.0,2.0
135000.0,-22747,2.0,-6.0,2.0
360000.0,-18388,1.0,-28.0,2.0
117000.0,-18746,2.0,-19.0,2.0
135000.0,-11034,3.0,-49.0,0.0
157500.0,-18750,2.0,-16.0,0.0
202500.0,-13446,4.0,-7.0,2.0
270000.0,-15213,1.0,-18.0,2.0
270000.0,-14186,3.0,-16.0,2.0
112500.0,-13095,4.0,-48.0,1.0
180000.0,-17468,6.0,-31.0,1.0
225000.0,-9932,3.0,-36.0,0.0
180000.0,-13174,4.0,-26.0,2.0
49500.0,-22446,2.0,-47.0,2.0
135000.0,-13299,2.0,-1.0,0.0
121500.0,-23683,2.0,-49.0,0.0
184500.0,-13438,2.0,-57.0,2.0
157500.0,-20850,2.0,-1.0,1.0
225000.0,-21895,1.0,-7.0,1.0
225000.0,-15798,2.0,-6.0,0.0
112500.0,-11278,4.0,-12.0,1.0
144000.0,-8696,3.0,-2.0,1.0
180000.0,-18382,2.0,-49.0,2.0
202500.0,-21126,1.0,-27.0,2.0
252000.0,-17512,2.0,-38.0,2.0
72000.0,-24206,2.0,-50.0,2.0
81000.0,-13170,2.0,-13.0,0.0
157500.0,-20516,2.0,-45.0,2.0
423000.0,-13480,1.0,-28.0,1.0
382500.0,-20054,2.0,-3.0,1.0
157500.0,-11644,2.0,-4.0,1.0
315000.0,-14170,2.0,-29.0,2.0
180000.0,-10438,2.0,-48.0,2.0
315000.0,-14419,2.0,-24.0,2.0
135000.0,-22087,4.0,-20.0,2.0
171000.0,-10151,2.0,-9.0,2.0
180000.0,-19721,2.0,-54.0,2.0
135000.0,-24174,1.0,-19.0,2.0
135000.0,-21065,2.0,-31.0,0.0
225000.0,-22964,2.0,-38.0,2.0
81000.0,-9874,1.0,-2.0,1.0
675000.0,-10885,3.0,-7.0,2.0
270000.0,-15237,2.0,-43.0,2.0
157500.0,-11853,2.0,-4.0,0.0
270000.0,-14850,3.0,-8.0,2.0
81000.0,-16055,3.0,-41.0,2.0
180000.0,-21936,1.0,-13.0,1.0
315000.0,-14504,3.0,-21.0,2.0
405000.0,-13886,5.0,-36.0,2.0
121500.0,-11327,4.0,-36.0,2.0
369000.0,-16981,2.0,-26.0,2.0
202500.0,-15085,3.0,-49.0,2.0
135000.0,-19301,2.0,-35.0,1.0
135000.0,-9778,3.0,-50.0,0.0
157500.0,-9862,1.0,-42.0,0.0
225000.0,-10583,2.0,-47.0,2.0
315000.0,-10328,1.0,-5.0,1.0
180000.0,-21813,2.0,-5.0,2.0
180000.0,-11020,4.0,-54.0,2.0
126000.0,-12072,5.0,-45.0,2.0
135000.0,-12071,3.0,-22.0,2.0
315000.0,-17537,3.0,-5.0,0.0
130500.0,-13520,2.0,-31.0,2.0
247500.0,-11770,1.0,-25.0,2.0
135000.0,-16624,2.0,-5.0,2.0
157500.0,-12135,4.0,-18.0,2.0
135000.0,-20875,2.0,-58.0,2.0
135000.0,-19322,2.0,-29.0,1.0
144000.0,-14407,1.0,-11.0,2.0
202500.0,-15744,1.0,-58.0,0.0
126000.0,-21823,2.0,-40.0,2.0
157500.0,-18778,2.0,-30.0,2.0
225000.0,-11378,3.0,-48.0,2.0
247500.0,-18040,1.0,-55.0,2.0
202500.0,-16806,1.0,-28.0,2.0
108000.0,-20839,2.0,-9.0,2.0
135000.0,-23325,2.0,-8.0,2.0
135000.0,-14917,2.0,-25.0,2.0
135000.0,-16814,1.0,-17.0,1.0
135000.0,-9662,1.0,-42.0,1.0
216000.0,-23113,2.0,-5.0,2.0
144000.0,-22877,2.0,-30.0,2.0
72000.0,-12522,3.0,-11.0,2.0
225000.0,-15108,2.0,-52.0,2.0
157500.0,-11965,2.0,-14.0,1.0
112500.0,-19584,3.0,-31.0,2.0
202500.0,-20295,2.0,-35.0,2.0
180000.0,-15161,1.0,-40.0,2.0
180000.0,-11920,3.0,-39.0,2.0
67500.0,-17104,2.0,-29.0,2.0
90000.0,-18561,1.0,-21.0,2.0
157500.0,-20578,2.0,-9.0,2.0
90000.0,-16154,2.0,-29.0,1.0
103500.0,-18292,2.0,-28.0,0.0
225000.0,-9850,2.0,-13.0,2.0
157500.0,-22229,2.0,-1.0,1.0
256500.0,-21503,2.0,-18.0,2.0
112500.0,-10406,3.0,-4.0,1.0
225000.0,-21729,2.0,-55.0,0.0
185400.0,-14817,3.0,-15.0,2.0
99000.0,-21678,1.0,-10.0,2.0
139500.0,-13166,4.0,-38.0,2.0
180000.0,-9925,2.0,-15.0,2.0
112500.0,-8955,1.0,-4.0,2.0
270000.0,-22340,2.0,-18.0,2.0
360000.0,-11958,1.0,-16.0,2.0
135000.0,-21720,2.0,-3.0,1.0
247500.0,-20196,1.0,-17.0,2.0
157500.0,-14425,2.0,-9.0,2.0
157500.0,-24216,1.0,-24.0,2.0
180000.0,-16091,2.0,-10.0,2.0
135000.0,-13155,2.0,-24.0,0.0
67500.0,-16182,2.0,-31.0,2.0
31500.0,-17762,2.0,-34.0,2.0
135000.0,-12908,4.0,-17.0,2.0
247500.0,-15037,1.0,-30.0,2.0
117000.0,-20754,2.0,-11.0,2.0
117000.0,-17569,2.0,-33.0,2.0
135000.0,-19171,2.0,-20.0,1.0
126000.0,-10959,2.0,-11.0,0.0
112500.0,-15417,2.0,-11.0,0.0
270000.0,-13805,1.0,-8.0,1.0
112500.0,-16804,2.0,-41.0,1.0
94500.0,-16825,2.0,-45.0,2.0
72900.0,-23423,2.0,-10.0,2.0
135000.0,-23197,2.0,-31.0,2.0
180000.0,-10141,1.0,-41.0,1.0
135000.0,-10522,3.0,-2.0,1.0
225000.0,-17706,2.0,-12.0,1.0
157500.0,-22235,1.0,-33.0,1.0
270000.0,-16133,2.0,-3.0,1.0
180000.0,-12696,2.0,-22.0,1.0
112500.0,-18491,2.0,-46.0,0.0
90000.0,-23130,1.0,-43.0,2.0
144000.0,-18136,2.0,-17.0,0.0
450000.0,-19410,3.0,-14.0,1.0
135000.0,-14948,2.0,-46.0,2.0
112500.0,-20843,2.0,-39.0,1.0
157500.0,-11888,2.0,-19.0,0.0
119250.0,-17542,2.0,-54.0,2.0
126000.0,-16092,2.0,-4.0,1.0
243000.0,-21704,1.0,-18.0,2.0
112500.0,-12595,4.0,-15.0,2.0
157500.0,-18540,1.0,-34.0,1.0
562500.0,-14654,2.0,-22.0,2.0
180000.0,-19291,2.0,-44.0,1.0
90000.0,-10253,3.0,0.0,1.0
135000.0,-9768,3.0,-22.0,2.0
292500.0,-10360,1.0,-31.0,2.0
135000.0,-23019,1.0,-38.0,0.0
180000.0,-14401,1.0,-17.0,2.0
148500.0,-12279,2.0,-39.0,1.0
135000.0,-16832,3.0,-11.0,2.0
157500.0,-21859,2.0,-25.0,2.0
450000.0,-18173,1.0,-16.0,2.0
135000.0,-15266,3.0,-17.0,2.0
243000.0,-23198,4.0,-1.0,1.0
198000.0,-9649,2.0,-18.0,0.0
90000.0,-10061,2.0,-30.0,0.0
112500.0,-9301,2.0,-12.0,2.0
270000.0,-11822,2.0,-36.0,2.0
135000.0,-21694,2.0,-25.0,2.0
112500.0,-21629,1.0,-49.0,2.0
90000.0,-21532,1.0,-57.0,0.0
405000.0,-10772,2.0,-29.0,2.0
427500.0,-11943,1.0,-9.0,2.0
135000.0,-10712,2.0,-13.0,2.0
360000.0,-21269,2.0,-43.0,2.0
150750.0,-24360,2.0,-22.0,2.0
157500.0,-20102,1.0,-8.0,1.0
148500.0,-16416,4.0,0.0,1.0
247500.0,-11961,2.0,-55.0,2.0
202500.0,-16299,2.0,-6.0,0.0
112500.0,-20103,2.0,-49.0,2.0
135000.0,-22880,2.0,-7.0,2.0
112500.0,-14071,2.0,-19.0,2.0
157500.0,-19523,1.0,-10.0,2.0
225000.0,-20960,2.0,-50.0,2.0
180000.0,-9208,2.0,-3.0,1.0
270000.0,-17359,4.0,-23.0,2.0
225000.0,-21137,2.0,-10.0,2.0
175500.0,-18868,2.0,-20.0,2.0
135000.0,-16271,2.0,-49.0,0.0
360000.0,-9906,2.0,-30.0,0.0
112500.0,-9952,1.0,-2.0,1.0
157500.0,-17033,2.0,-3.0,1.0
135000.0,-12071,3.0,-32.0,2.0
180000.0,-10132,1.0,-6.0,0.0
135000.0,-9530,1.0,-47.0,1.0
315000.0,-12209,4.0,-24.0,2.0
90000.0,-19482,2.0,-41.0,2.0
180000.0,-18341,2.0,-21.0,2.0
225000.0,-11714,2.0,-56.0,2.0
112500.0,-12563,4.0,-7.0,1.0
135000.0,-10573,2.0,-2.0,1.0
90000.0,-22731,1.0,-38.0,2.0
270000.0,-11186,3.0,-15.0,0.0
85500.0,-22121,2.0,-43.0,2.0
207000.0,-24312,2.0,-32.0,1.0
193500.0,-11124,2.0,-44.0,2.0
112500.0,-10034,4.0,-36.0,2.0
270000.0,-13128,2.0,-29.0,2.0
135000.0,-20445,2.0,-54.0,2.0
139500.0,-18333,2.0,-3.0,1.0
135000.0,-16392,2.0,-12.0,0.0
112500.0,-9957,1.0,-14.0,1.0
225000.0,-12925,3.0,-11.0,2.0
202500.0,-12096,3.0,-10.0,1.0
225000.0,-11598,2.0,-15.0,1.0
117000.0,-12185,2.0,-27.0,2.0
144000.0,-12753,3.0,-37.0,2.0
157500.0,-13077,2.0,-27.0,2.0
135000.0,-12194,5.0,-22.0,1.0
112500.0,-10244,1.0,-60.0,2.0
247500.0,-18040,1.0,-30.0,2.0
63000.0,-14770,2.0,-11.0,2.0
67500.0,-11126,2.0,-9.0,1.0
110250.0,-14129,1.0,-43.0,2.0
126000.0,-15737,2.0,-60.0,0.0
54000.0,-20496,2.0,-29.0,2.0
135000.0,-10014,3.0,-4.0,1.0
121500.0,-16375,3.0,-20.0,0.0
45000.0,-21740,2.0,-3.0,1.0
270000.0,-9184,2.0,-14.0,2.0
315000.0,-18213,2.0,-7.0,2.0
315000.0,-21871,2.0,-35.0,2.0
157500.0,-14326,3.0,-8.0,1.0
225000.0,-17402,2.0,-22.0,1.0
153000.0,-23361,2.0,-25.0,2.0
247500.0,-21537,1.0,-40.0,1.0
157500.0,-11454,2.0,-39.0,1.0
360000.0,-17255,2.0,-16.0,2.0
76500.0,-23835,2.0,-9.0,2.0
257625.0,-13898,2.0,-40.0,2.0
135000.0,-13280,3.0,-30.0,2.0
405000.0,-12906,2.0,-19.0,0.0
243000.0,-14716,1.0,-39.0,2.0
112500.0,-12331,3.0,-3.0,1.0
270000.0,-17110,3.0,-28.0,2.0
225000.0,-17031,1.0,-60.0,1.0
112500.0,-9413,2.0,-31.0,2.0
315000.0,-11689,3.0,-13.0,2.0
103500.0,-24831,2.0,-13.0,1.0
112500.0,-21070,2.0,-43.0,2.0
112500.0,-21215,2.0,-42.0,2.0
180000.0,-14336,5.0,-39.0,2.0
135000.0,-15948,3.0,-19.0,0.0
112500.0,-23632,1.0,-18.0,2.0
225000.0,-10570,2.0,-41.0,2.0
315000.0,-16188,2.0,-17.0,0.0
135000.0,-9888,2.0,-9.0,2.0
157500.0,-11615,2.0,-22.0,2.0
270000.0,-13101,2.0,-20.0,2.0
157500.0,-21497,1.0,-52.0,2.0
112500.0,-18179,2.0,-51.0,2.0
112500.0,-22131,2.0,-39.0,1.0
139500.0,-13166,4.0,-7.0,2.0
292500.0,-18115,2.0,-41.0,2.0
202500.0,-15085,3.0,-49.0,2.0
144000.0,-9713,2.0,-25.0,2.0
144000.0,-8696,3.0,-26.0,2.0
135000.0,-16986,3.0,-33.0,2.0
225000.0,-15318,2.0,-4.0,1.0
157500.0,-16562,2.0,0.0,1.0
76500.0,-23434,1.0,-37.0,2.0
135000.0,-14854,2.0,-60.0,2.0
135000.0,-22501,1.0,-8.0,2.0
135000.0,-10725,2.0,-43.0,1.0
202500.0,-17807,2.0,-47.0,2.0
180000.0,-10456,2.0,-19.0,2.0
247500.0,-11914,2.0,-6.0,2.0
90000.0,-21885,2.0,-21.0,1.0
337500.0,-12790,3.0,-43.0,2.0
180000.0,-9930,4.0,-22.0,2.0
202500.0,-15207,3.0,-31.0,0.0
315000.0,-10317,3.0,-40.0,2.0
270000.0,-12488,4.0,-19.0,2.0
225000.0,-19309,2.0,-5.0,2.0
270000.0,-13418,1.0,-47.0,2.0
81000.0,-13170,2.0,-56.0,2.0
360000.0,-12483,2.0,-47.0,1.0
225000.0,-9220,1.0,-28.0,1.0
270000.0,-11951,4.0,-18.0,2.0
81000.0,-19210,1.0,-28.0,2.0
315000.0,-21080,2.0,-58.0,2.0
99000.0,-24611,1.0,-20.0,2.0
157500.0,-18333,2.0,-45.0,2.0
360000.0,-12523,2.0,-9.0,2.0
202500.0,-8533,1.0,-1.0,0.0
315000.0,-19441,2.0,-39.0,2.0
90000.0,-15140,2.0,-36.0,2.0
112500.0,-11875,4.0,-31.0,2.0
112500.0,-10926,3.0,-9.0,2.0
157500.0,-11868,2.0,-26.0,0.0
270000.0,-16415,4.0,-6.0,0.0
202500.0,-13797,4.0,-9.0,1.0
99000.0,-11039,3.0,-25.0,1.0
193500.0,-21757,2.0,-2.0,1.0
225000.0,-17473,1.0,-17.0,1.0
135000.0,-13211,2.0,-22.0,2.0
157500.0,-11332,2.0,-1.0,1.0
157500.0,-10086,4.0,-48.0,2.0
135000.0,-17179,2.0,-50.0,2.0
112500.0,-15002,2.0,-33.0,1.0
382500.0,-21673,1.0,-11.0,2.0
315000.0,-20546,2.0,-7.0,2.0
202500.0,-19271,2.0,-32.0,2.0
90000.0,-22689,2.0,-23.0,2.0
189000.0,-15287,3.0,-11.0,1.0
270000.0,-11008,4.0,-38.0,2.0
274500.0,-17448,2.0,-8.0,2.0
103500.0,-20292,2.0,-1.0,0.0
360000.0,-13681,2.0,-47.0,1.0
112500.0,-20589,2.0,-41.0,1.0
90000.0,-23130,1.0,-3.0,0.0
144000.0,-16539,2.0,-53.0,1.0
94500.0,-20836,2.0,-38.0,0.0
67500.0,-22145,1.0,-7.0,2.0
108000.0,-16696,2.0,-5.0,2.0
135000.0,-12616,2.0,-18.0,2.0
103500.0,-21701,2.0,-24.0,0.0
180000.0,-15646,3.0,-17.0,0.0
108000.0,-12529,4.0,-39.0,0.0
202500.0,-12022,2.0,-13.0,2.0
202500.0,-23510,2.0,-16.0,2.0
67500.0,-18880,3.0,-22.0,2.0
270000.0,-13554,2.0,-31.0,2.0
139500.0,-8723,2.0,-21.0,1.0
67500.0,-18165,2.0,-9.0,2.0
225000.0,-21594,1.0,-8.0,0.0
157500.0,-16888,2.0,-22.0,2.0
90000.0,-21289,2.0,-44.0,2.0
63000.0,-10421,4.0,-21.0,2.0
292500.0,-21079,2.0,-12.0,1.0
112500.0,-22442,2.0,-18.0,2.0
67500.0,-17876,2.0,-18.0,2.0
112500.0,-10406,3.0,-22.0,1.0
161100.0,-19825,2.0,-20.0,0.0
202500.0,-10229,1.0,-3.0,0.0
180000.0,-20788,2.0,-5.0,0.0
166500.0,-18926,2.0,-9.0,2.0
85500.0,-14274,4.0,-13.0,2.0
180000.0,-14977,3.0,-34.0,2.0
157500.0,-21595,2.0,-57.0,2.0
135000.0,-13108,2.0,-9.0,2.0
135000.0,-11101,3.0,-58.0,2.0
202500.0,-14727,2.0,-22.0,2.0
315000.0,-10874,1.0,-57.0,2.0
157500.0,-10710,4.0,-7.0,2.0
157500.0,-10087,4.0,-22.0,2.0
225000.0,-11974,1.0,-15.0,2.0
112500.0,-10244,1.0,-6.0,2.0
135000.0,-11296,3.0,-9.0,2.0
234000.0,-10784,2.0,-11.0,2.0
135000.0,-21660,2.0,-56.0,2.0
135000.0,-17614,2.0,-7.0,2.0
292500.0,-12569,3.0,-46.0,0.0
270000.0,-18625,2.0,-49.0,0.0
225000.0,-10502,3.0,-14.0,2.0
360000.0,-11619,3.0,-12.0,1.0
157500.0,-13590,2.0,-28.0,2.0
112500.0,-10101,2.0,-28.0,2.0
333000.0,-11525,3.0,-40.0,2.0
225000.0,-20924,1.0,-7.0,1.0
126000.0,-18166,2.0,-21.0,2.0
135000.0,-10666,2.0,-20.0,2.0
180000.0,-20107,2.0,-3.0,1.0
391500.0,-14066,3.0,-19.0,2.0
135000.0,-8186,1.0,-3.0,1.0
90000.0,-14960,2.0,-50.0,2.0
225000.0,-18042,1.0,-8.0,2.0
135000.0,-12274,2.0,-37.0,2.0
112500.0,-14499,3.0,-21.0,1.0
54000.0,-22898,1.0,-9.0,2.0
175500.0,-15248,2.0,-8.0,2.0
247500.0,-17214,1.0,-39.0,2.0
67500.0,-16581,3.0,-5.0,2.0
225000.0,-9187,1.0,-35.0,0.0
292500.0,-19837,1.0,-52.0,2.0
67500.0,-20851,2.0,-53.0,2.0
157500.0,-14330,2.0,-18.0,0.0
216000.0,-21216,2.0,-33.0,2.0
202500.0,-14152,3.0,-25.0,2.0
270000.0,-13669,4.0,-14.0,0.0
270000.0,-11706,2.0,-46.0,2.0
616500.0,-13242,3.0,-6.0,2.0
225000.0,-9448,1.0,-26.0,1.0
179100.0,-16257,2.0,-34.0,2.0
162000.0,-13128,2.0,-18.0,2.0
139500.0,-8943,1.0,-37.0,1.0
135000.0,-15407,2.0,-54.0,2.0
135000.0,-14156,4.0,-22.0,2.0
130500.0,-13520,2.0,-39.0,2.0
445500.0,-12477,2.0,-54.0,2.0
90000.0,-14271,1.0,-36.0,0.0
157500.0,-14330,2.0,-45.0,2.0
180000.0,-11801,1.0,-18.0,2.0
270000.0,-11625,1.0,-18.0,2.0
126000.0,-15003,5.0,-5.0,1.0
157500.0,-20441,1.0,-35.0,0.0
157500.0,-18997,2.0,-58.0,2.0
112500.0,-18715,2.0,-60.0,2.0
202500.0,-21720,2.0,-14.0,2.0
135000.0,-15238,2.0,-9.0,2.0
49500.0,-21371,2.0,-40.0,2.0
157500.0,-10585,2.0,-30.0,2.0
112500.0,-15990,1.0,-20.0,1.0
171000.0,-21714,1.0,-8.0,2.0
560250.0,-12987,2.0,-20.0,2.0
121500.0,-17046,2.0,-39.0,2.0
157500.0,-9361,2.0,-25.0,0.0
112500.0,-13885,3.0,-27.0,2.0
225000.0,-23657,1.0,-44.0,2.0
157500.0,-14649,2.0,-18.0,2.0
495000.0,-16497,3.0,-32.0,1.0
135000.0,-10130,2.0,-1.0,1.0
157500.0,-10586,2.0,-33.0,1.0
126000.0,-16491,2.0,-50.0,2.0
112500.0,-10150,4.0,-6.0,0.0
135000.0,-12523,3.0,-46.0,2.0
90000.0,-10520,3.0,-13.0,2.0
270000.0,-16053,4.0,-12.0,2.0
112500.0,-17976,2.0,-20.0,2.0
292500.0,-10398,3.0,-15.0,2.0
328500.0,-20940,2.0,-55.0,0.0
103500.0,-11078,4.0,-47.0,2.0
135000.0,-19392,1.0,-12.0,0.0
76500.0,-11656,4.0,-53.0,2.0
112500.0,-21316,2.0,-4.0,1.0
225000.0,-8107,1.0,-24.0,2.0
180000.0,-22326,2.0,-13.0,2.0
135000.0,-10239,2.0,-43.0,2.0
207000.0,-18617,1.0,-42.0,2.0
202500.0,-17279,2.0,-12.0,2.0
225000.0,-21396,2.0,-40.0,2.0
180000.0,-9863,1.0,-25.0,2.0
157500.0,-17052,2.0,-23.0,2.0
247500.0,-22107,2.0,-12.0,1.0
135000.0,-9100,1.0,-2.0,1.0
157500.0,-10209,3.0,-49.0,2.0
265500.0,-20803,2.0,-3.0,1.0
157500.0,-12374,2.0,-38.0,2.0
135000.0,-18650,2.0,-48.0,2.0
103500.0,-11816,4.0,-28.0,2.0
180000.0,-15976,2.0,-30.0,1.0
135000.0,-14625,2.0,-55.0,2.0
90000.0,-22980,2.0,-3.0,1.0
180000.0,-22115,2.0,-29.0,0.0
180000.0,-15036,5.0,-1.0,1.0
81000.0,-22191,2.0,-30.0,2.0
270000.0,-15730,2.0,-17.0,0.0
99000.0,-14226,4.0,-50.0,1.0
270000.0,-17573,2.0,-33.0,2.0
144000.0,-12116,2.0,-1.0,1.0
180000.0,-13119,3.0,-36.0,2.0
108000.0,-23044,2.0,-56.0,2.0
157500.0,-20831,2.0,-16.0,2.0
90000.0,-12316,2.0,-25.0,2.0
123750.0,-14352,3.0,-10.0,2.0
315000.0,-14513,2.0,-11.0,2.0
135000.0,-18199,2.0,-50.0,1.0
157500.0,-14192,4.0,-2.0,1.0
202500.0,-14228,2.0,-37.0,0.0
765000.0,-12197,3.0,-3.0,1.0
90000.0,-15565,2.0,-60.0,2.0
144000.0,-12116,3.0,-32.0,2.0
315000.0,-17543,3.0,-30.0,2.0
67500.0,-15675,2.0,-21.0,2.0
292500.0,-19865,2.0,-44.0,2.0
225000.0,-9183,3.0,-1.0,1.0
67500.0,-22917,2.0,-17.0,2.0
427500.0,-20990,2.0,-28.0,2.0
99000.0,-10417,2.0,-45.0,0.0
270000.0,-13270,1.0,-43.0,2.0
112500.0,-18179,2.0,-46.0,2.0
166500.0,-20208,3.0,-9.0,2.0
112500.0,-9435,1.0,-3.0,1.0
180000.0,-20560,2.0,-50.0,0.0
112500.0,-12195,2.0,-50.0,1.0
90000.0,-12849,2.0,-3.0,0.0
180000.0,-19426,2.0,-4.0,2.0
391500.0,-13995,1.0,-27.0,2.0
225000.0,-12767,3.0,-45.0,2.0
225000.0,-13926,2.0,-34.0,2.0
360000.0,-11841,2.0,-43.0,1.0
157500.0,-13682,2.0,-22.0,1.0
135000.0,-14118,1.0,-30.0,1.0
162000.0,-22459,2.0,-28.0,2.0
90000.0,-21887,1.0,-12.0,1.0
202500.0,-11132,4.0,-28.0,2.0
252000.0,-15227,2.0,-53.0,1.0
112500.0,-14659,4.0,-14.0,2.0
180000.0,-19564,2.0,-51.0,1.0
180000.0,-10774,3.0,-41.0,2.0
306000.0,-19201,3.0,-7.0,2.0
112500.0,-14934,3.0,-59.0,1.0
234000.0,-15510,2.0,-39.0,2.0
112500.0,-14006,4.0,-7.0,2.0
67500.0,-18549,2.0,-56.0,0.0
193500.0,-21757,2.0,-1.0,0.0
270000.0,-15207,4.0,-17.0,2.0
180000.0,-16942,2.0,-31.0,2.0
90000.0,-15969,1.0,-10.0,2.0
112500.0,-19872,2.0,-51.0,2.0
202500.0,-23390,2.0,-2.0,1.0
180000.0,-13386,4.0,-28.0,2.0
202500.0,-21456,2.0,-57.0,1.0
112500.0,-12571,3.0,-56.0,2.0
247500.0,-14371,3.0,-13.0,2.0
270000.0,-12262,2.0,-5.0,2.0
157500.0,-20441,1.0,-7.0,1.0
112500.0,-21775,1.0,-36.0,2.0
135000.0,-18886,2.0,-30.0,0.0
202500.0,-14749,3.0,-55.0,2.0
189000.0,-21845,1.0,-47.0,2.0
135000.0,-23021,2.0,-17.0,2.0
112500.0,-19690,1.0,-10.0,1.0
126000.0,-15003,5.0,-13.0,1.0
40500.0,-13052,3.0,-8.0,2.0
140850.0,-10855,3.0,-7.0,2.0
135000.0,-11088,2.0,-29.0,1.0
202500.0,-16834,1.0,-6.0,0.0
202500.0,-13300,5.0,-28.0,2.0
211500.0,-10072,1.0,-6.0,2.0
247500.0,-10343,1.0,-27.0,2.0
180000.0,-17146,2.0,-44.0,1.0
135000.0,-20929,1.0,-28.0,1.0
247500.0,-14371,3.0,-15.0,2.0
175500.0,-15248,2.0,-17.0,0.0
157500.0,-15035,2.0,-7.0,2.0
144000.0,-9778,2.0,-51.0,2.0
144000.0,-19984,2.0,-50.0,2.0
270000.0,-17681,2.0,-5.0,2.0
202500.0,-14096,1.0,-55.0,2.0
135000.0,-10116,3.0,-6.0,1.0
270000.0,-16723,2.0,-5.0,2.0
157500.0,-13549,3.0,-39.0,1.0
540000.0,-10499,1.0,-10.0,2.0
180000.0,-9948,2.0,-4.0,2.0
180000.0,-14450,3.0,-4.0,2.0
211500.0,-14636,2.0,-55.0,2.0
67500.0,-13891,4.0,-53.0,2.0
157500.0,-14192,4.0,-49.0,2.0
166500.0,-12312,4.0,-21.0,2.0
135000.0,-20822,2.0,-37.0,1.0
180000.0,-9288,1.0,-1.0,0.0
270000.0,-8853,2.0,-35.0,2.0
135000.0,-19728,1.0,-53.0,2.0
45000.0,-15616,3.0,-5.0,2.0
157500.0,-18893,2.0,-7.0,2.0
112500.0,-21256,1.0,-6.0,0.0
144000.0,-8696,3.0,-7.0,2.0
135000.0,-9115,1.0,-14.0,2.0
103500.0,-14431,4.0,-6.0,2.0
180000.0,-9278,1.0,-27.0,2.0
270000.0,-16896,2.0,-2.0,0.0
180000.0,-14732,2.0,-32.0,2.0
157500.0,-14785,3.0,-48.0,2.0
157500.0,-17366,2.0,-14.0,2.0
202500.0,-14228,2.0,-6.0,0.0
225000.0,-12537,3.0,-38.0,2.0
196650.0,-21415,2.0,-16.0,2.0
135000.0,-16977,2.0,-54.0,2.0
270000.0,-12927,4.0,-15.0,2.0
396000.0,-12574,2.0,-13.0,0.0
112500.0,-10377,1.0,-13.0,2.0
450000.0,-14465,2.0,-45.0,2.0
337500.0,-12790,3.0,-26.0,0.0
112500.0,-16023,3.0,-49.0,0.0
180000.0,-23365,2.0,-5.0,2.0
